@relation spk1m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
15,15,JJ,16,CONJ,?,?,R1-2,?,?,3,Z,29,46,66,75,85,99,13,0.237,0.474,LL-
1,10,PRP,2,SBJ,P2,no,T1,?,?,7,A,26,52,70,78,115,127,12,0.169,0.169,U
2,10,VBZ,0,ROOT,P2,no,R1,?,?,7,B,10,68,74,77,116,155,39,0.138,0.276,L*+H
3,10,IN,2,ADV,P2,no,R1,?,?,7,B,3,73,74,76,126,154,28,0.088,0.088,U
4,10,WP,6,OBJ,P3,yes,T1,?,?,7,C,4,73,74,76,102,126,24,0.14,0.14,U
5,10,PRP,6,SBJ,P3,yes,R1,?,?,7,D,16,56,63,72,102,102,0,0.079,0.079,U
6,10,VBZ,3,PMOD,P3,yes,R1,?,?,7,D,33,44,58,77,95,98,3,0.668,0.668,LL-
7,10,CC,2,COORD,P4,no,SP1,?,?,7,E,5,65,68,70,95,99,3,0.106,0.106,U
8,10,PRP,10,SBJ,P4,no,T1,?,?,7,F,16,53,62,69,93,99,5,0.104,0.104,U
9,10,VBZ,8,CONJ,P4,no,R1,?,?,7,Z,21,57,71,78,112,127,15,0.3,0.3,H*
10,10,RB,10,MNR,P4,no,R1,?,?,7,Z,26,49,64,75,64,64,0,0.185,0.554,LL-
1,16,PRP$,3,NMOD,?,?,T1,?,?,2,A,39,38,63,77,124,133,9,0.23,0.23,U
2,16,JJ,3,NMOD,?,?,T1,?,?,2,A,11,66,73,78,115,194,79,0.141,0.281,L*+H
3,16,NN,9,SBJ,?,?,T1,?,?,2,A,21,56,70,77,83,192,109,0.154,0.463,S
4,16,IN,3,LOC,?,?,T1,?,?,2,A,7,65,68,72,0,0,0,0.058,0.058,S
5,16,DT,7,NMOD,?,?,T1,?,?,2,A,18,54,65,72,85,85,1,0.12,0.12,U
6,16,NNP,7,NAME,?,?,T1,?,?,2,A,30,47,68,78,85,110,25,0.142,0.71,L*
7,16,NNP,4,PMOD,?,?,T1,?,?,2,A,28,46,63,75,43,105,62,0.226,0.678,S
8,16,VBD,16,OBJ,?,?,T1,?,?,2,A,41,36,58,77,43,96,53,0.618,0.618,LL-
9,16,DT,13,NMOD,?,?,T1,?,?,2,A,19,54,66,73,97,101,4,0.101,0.101,U
10,16,JJ,13,NMOD,?,?,T1,?,?,2,A,17,59,71,76,85,108,23,0.115,0.346,L*
11,16,NNP,9,OBJ,?,?,T1,?,?,2,A,38,43,62,81,75,124,49,0.277,0.83,HL-
12,16,VBD,0,ROOT,?,?,R1,?,?,2,Z,7,70,74,77,108,114,6,0.12,0.12,U
13,16,DT,18,NMOD,?,?,R1,?,?,2,Z,4,71,73,75,109,114,5,0.06,0.06,U
14,16,NN,16,SBJ,?,?,R1,?,?,2,Z,15,62,71,77,95,102,7,0.24,0.24,H*
15,16,IN,18,NMOD,?,?,R1,?,?,2,Z,11,59,67,70,77,89,12,0.094,0.094,U
16,16,NN,19,PMOD,?,?,R1,?,?,2,Z,35,35,58,71,77,77,0,0.311,0.311,LL-
1,20,PRP,2,SBJ,?,?,T1,?,?,2,A,3,64,66,67,107,107,0,0.068,0.068,U
2,20,VBD,0,ROOT,?,?,R1,?,?,2,Z,15,64,72,79,107,272,165,0.221,0.221,H*
3,20,RBR,4,PMOD,?,?,R1,?,?,2,Z,9,70,77,79,120,290,170,0.179,0.179,S
4,20,IN,2,ADV,?,?,R1,?,?,2,Z,13,67,74,80,119,120,1,0.117,0.117,S
5,20,DT,6,NMOD,?,?,R1,?,?,2,Z,7,68,71,75,0,0,0,0.061,0.061,U
6,20,NN,4,PMOD,?,?,R1,?,?,2,Z,42,39,56,81,116,301,184,0.417,0.835,LL-
7,20,CC,4,COORD,?,?,R1,?,?,2,Z,5,73,76,78,104,106,2,0.101,0.101,U
8,20,DT,13,NMOD,?,?,R1,?,?,2,Z,8,69,73,77,0,0,0,0.065,0.065,U
9,20,RB,11,AMOD,?,?,R1,?,?,2,Z,20,59,71,79,93,107,15,0.146,0.292,S
10,20,VBN,13,NMOD,?,?,R1,?,?,2,Z,19,57,69,76,82,92,11,0.177,0.353,S
11,20,NN,13,NMOD,?,?,R1,?,?,2,Z,12,66,74,78,110,125,15,0.205,0.205,H*
12,20,NN,8,CONJ,?,?,R1,?,?,2,Z,31,45,66,76,81,88,7,0.254,0.508,S
13,20,IN,13,NMOD,?,?,R1,?,?,2,Z,15,54,63,69,87,88,1,0.098,0.098,U
14,20,DT,17,NMOD,?,?,R1,?,?,2,Z,3,57,59,61,0,0,0,0.058,0.058,U
15,20,DT,17,NMOD,?,?,R1,?,?,2,Z,13,54,60,67,82,82,1,0.2,0.2,U
16,20,NNS,14,PMOD,?,?,R1,?,?,2,Z,35,46,60,81,84,128,44,0.843,0.843,HL-
17,20,IN,4,PMOD,?,?,R1,?,?,2,Z,10,67,74,77,103,107,4,0.116,0.116,U
18,20,DT,22,NMOD,?,?,R1,?,?,2,Z,16,59,69,75,99,103,4,0.06,0.06,U
19,20,JJ,22,NMOD,?,?,R1,?,?,2,Z,23,56,68,80,75,76,1,0.13,0.391,L*
20,20,NN,19,PMOD,?,?,R1,?,?,2,Z,23,49,64,72,0,0,0,0.218,0.436,LL-
1,24,PRP,2,SBJ,?,?,T1,?,?,2,A,22,55,69,77,124,129,5,0.106,0.106,U
2,24,VBD,35,DEP,?,?,R1,?,?,2,Z,16,63,73,78,119,180,61,0.301,0.301,L*+H
3,24,IN,2,DIR,?,?,R1,?,?,2,Z,9,66,71,75,102,138,36,0.109,0.219,S
4,24,NNP,10,NAME,?,?,R1,?,?,2,Z,38,40,65,78,83,111,28,0.507,1.015,L*
5,24,DT,10,NMOD,?,?,R1,?,?,2,Z,7,60,65,68,90,92,2,0.087,0.087,U
6,24,NN,3,PMOD,?,?,R1,?,?,2,Z,34,46,67,80,81,130,49,0.621,0.621,H*
7,24,IN,10,NMOD,?,?,R1,?,?,2,Z,33,43,57,77,78,95,17,0.737,0.737,U
8,24,NNP,35,DEP,?,?,R1,?,?,2,Z,28,53,76,81,97,121,24,0.128,0.385,H*
9,24,IN,14,NMOD,?,?,R1,?,?,2,Z,13,63,70,75,83,97,14,0.095,0.095,U
10,24,DT,17,NMOD,?,?,R1,?,?,2,Z,4,71,73,75,89,89,0,0.099,0.099,U
11,24,NNS,15,PMOD,?,?,R1,?,?,2,Z,34,44,59,78,79,108,29,0.289,0.866,HL-
12,24,DT,23,NMOD,?,?,R1,?,?,2,Z,10,66,71,76,0,0,0,0.083,0.083,U
13,24,JJ,23,NMOD,?,?,R1,?,?,2,Z,20,63,74,83,153,168,15,0.147,0.294,L*+H
14,24,NN,23,NMOD,?,?,R1,?,?,2,Z,23,54,69,77,89,105,16,0.186,0.373,S
15,24,NN,35,DEP,?,?,R1,?,?,2,Z,19,51,63,70,87,95,8,0.336,0.336,S
16,24,IN,23,NMOD,?,?,R1,?,?,2,Z,18,57,67,75,83,85,2,0.124,0.124,U
17,24,NNS,24,PMOD,?,?,R1,?,?,2,Z,38,41,65,79,83,132,48,0.325,0.65,LH-
18,24,IN,23,NMOD,?,?,R1,?,?,2,Z,15,57,66,72,83,83,0,0.099,0.099,U
19,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,30,49,69,80,91,147,56,0.28,0.559,L*+H
20,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,25,54,72,80,89,109,20,0.184,0.369,H*
21,24,NN,27,PMOD,?,?,R1,?,?,2,Z,18,52,60,69,0,0,0,0.481,0.481,S
22,24,CC,31,COORD,?,?,R1,?,?,2,Z,19,52,67,71,93,99,6,0.124,0.124,U
23,24,DT,34,NMOD,?,?,R1,?,?,2,Z,19,58,71,77,99,106,7,0.236,0.236,L*
24,24,NN,32,CONJ,?,?,R1,?,?,2,Z,34,44,65,78,0,0,0,0.279,0.279,LL-
1,21,NNP,2,TITLE,?,?,T1,?,?,2,A,23,56,73,79,126,183,57,0.136,0.272,L*+H
2,21,NNP,3,SBJ,?,?,T1,?,?,2,A,16,61,70,77,96,177,81,0.214,0.429,S
3,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,14,60,69,74,94,105,12,0.138,0.415,S
4,21,PRP$,5,NMOD,?,?,R1,?,?,2,Z,15,56,67,71,88,94,6,0.129,0.129,U
5,21,NNS,3,OBJ,?,?,R1,?,?,2,Z,47,30,56,78,76,91,15,0.408,0.817,HL-
6,21,NNP,8,NAME,?,?,R1,?,?,2,Z,17,62,73,79,109,142,33,0.207,0.207,H*
7,21,NNP,5,APPO,?,?,R1,?,?,2,Z,39,41,62,80,92,100,7,0.374,0.747,LH-
8,21,NN,8,APPO,?,?,R1,?,?,2,Z,42,37,62,79,107,115,8,0.348,0.696,L*+H
9,21,NN,11,CONJ,?,?,R1,?,?,2,Z,40,35,64,75,87,98,11,0.232,0.695,L*
10,21,NN,13,CONJ,?,?,R1,?,?,2,Z,40,41,59,80,81,118,37,0.301,0.904,HL-
11,21,CC,8,COORD,?,?,R1,?,?,2,Z,13,65,75,78,104,108,3,0.148,0.148,U
12,21,DT,18,NMOD,?,?,R1,?,?,2,Z,11,65,71,76,106,106,0,0.097,0.097,U
13,21,JJ,18,NMOD,?,?,R1,?,?,2,Z,18,63,75,81,138,158,20,0.194,0.194,H*
14,21,NN,15,CONJ,?,?,R1,?,?,2,Z,18,65,76,83,102,117,16,0.095,0.189,S
15,21,IN,3,ADV,?,?,R1,?,?,2,Z,13,60,68,73,86,90,4,0.157,0.157,U
16,21,NNP,19,PMOD,?,?,R1,?,?,2,Z,41,38,57,79,86,101,14,0.65,0.65,HL-
17,21,CC,3,COORD,?,?,R1,?,?,2,Z,4,66,68,69,0,0,0,0.106,0.106,U
18,21,NN,24,NMOD,?,?,R1,?,?,2,Z,25,52,69,77,45,45,0,0.309,0.309,S
19,21,NN,26,TITLE,?,?,R1,?,?,2,Z,40,41,61,81,81,135,54,0.355,0.71,H*
20,21,NNP,26,NAME,?,?,R1,?,?,2,Z,13,63,72,76,95,97,2,0.095,0.191,S
21,21,NNP,22,CONJ,?,?,R1,?,?,2,Z,25,51,64,77,84,86,2,0.253,0.506,LL-
1,7,NNP,4,NMOD,?,?,T1,?,?,2,A,33,49,69,81,85,122,37,0.426,0.426,S
2,7,NN,6,SBJ,?,?,T1,?,?,2,A,36,45,65,81,85,135,50,0.527,0.527,HL-
3,7,VBD,0,ROOT,?,?,R1,?,?,2,Z,30,50,69,80,100,101,1,0.197,0.395,LL-
4,21,JJ,3,NMOD,?,?,T1,?,?,2,A,31,44,59,75,96,188,93,0.481,0.481,H*
5,21,NN,6,SBJ,?,?,T1,?,?,2,A,34,42,58,76,154,162,7,0.694,0.694,HL-
6,21,RB,6,ADV,?,?,R1,?,?,2,Z,13,65,74,78,105,131,27,0.143,0.286,L*
7,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,13,61,68,74,91,103,12,0.166,0.331,S
8,21,DT,9,NMOD,?,?,R1,?,?,2,Z,0,73,73,74,86,87,1,0.036,0.036,U
9,21,NN,9,NMOD,?,?,R1,?,?,2,Z,14,66,74,80,86,119,33,0.331,0.331,S
10,21,NN,6,OBJ,?,?,R1,?,?,2,Z,28,47,67,76,80,82,2,0.431,0.431,S
11,21,IN,9,NMOD,?,?,R1,?,?,2,Z,7,61,66,68,0,0,0,0.059,0.059,U
12,21,JJ,14,NMOD,?,?,R1,?,?,2,Z,22,58,70,79,90,141,51,0.245,0.49,L*+H
13,21,CC,11,COORD,?,?,R1,?,?,2,Z,20,56,68,76,0,0,0,0.182,0.182,U
14,21,JJ,12,CONJ,?,?,R1,?,?,2,Z,34,46,66,81,84,124,39,0.138,0.554,S
15,21,NNS,10,PMOD,?,?,R1,?,?,2,Z,11,63,70,74,80,108,29,0.167,0.501,S
16,21,IN,14,NMOD,?,?,R1,?,?,2,Z,17,52,60,69,0,0,0,0.163,0.163,U
17,21,NNS,15,PMOD,?,?,R1,?,?,2,Z,38,40,61,78,91,124,33,0.812,0.812,LH-
18,21,NNS,16,COORD,?,?,R1,?,?,2,Z,40,37,57,76,82,100,18,0.42,0.84,L*
19,21,NNS,18,COORD,?,?,R1,?,?,2,Z,37,42,65,80,100,117,17,0.295,0.59,L*+H
20,21,NNS,20,COORD,?,?,R1,?,?,2,Z,35,42,66,77,89,91,2,0.348,0.696,L*
21,21,CC,22,COORD,?,?,R1,?,?,2,Z,24,50,65,74,0,0,0,0.121,0.484,LL-
1,11,DT,2,SBJ,?,?,T1,?,?,2,A,20,60,74,81,99,149,50,0.257,0.257,H*
2,11,VBD,0,ROOT,?,?,R1,?,?,2,Z,14,63,73,77,102,106,3,0.178,0.178,S
3,11,IN,2,ADV,?,?,R1,?,?,2,Z,14,62,70,76,89,102,13,0.086,0.173,S
4,11,DT,6,NMOD,?,?,R1,?,?,2,Z,21,54,67,74,91,95,5,0.117,0.117,U
5,11,JJ,6,NMOD,?,?,R1,?,?,2,Z,23,51,68,74,83,98,15,0.121,0.484,S
6,11,NN,3,PMOD,?,?,R1,?,?,2,Z,11,66,73,77,84,105,21,0.277,0.277,LH-
7,11,IN,6,NMOD,?,?,R1,?,?,2,Z,17,57,66,74,85,90,5,0.168,0.168,U
8,11,JJ,11,NMOD,?,?,R1,?,?,2,Z,10,65,69,75,79,89,10,0.206,0.206,L*
9,11,CC,8,COORD,?,?,R1,?,?,2,Z,12,55,63,67,78,79,1,0.127,0.127,U
10,11,JJ,9,CONJ,?,?,R1,?,?,2,Z,20,55,66,75,83,85,2,0.132,0.264,S
11,11,NNS,7,PMOD,?,?,R1,?,?,2,Z,29,45,62,74,92,97,5,0.266,0.532,LL-
1,14,VBD,15,DEP,?,?,T1,?,?,4,A,26,53,71,79,97,112,15,0.259,0.259,U
2,14,DT,15,DEP,?,?,T1,?,?,4,A,14,64,70,78,99,156,57,0.194,0.194,L*
3,14,WRB,8,PRP,P2,yes,R1,?,?,4,B,8,69,75,78,150,165,16,0.207,0.207,H*
4,14,DT,8,SBJ,P2,yes,R1,T1,?,4,C,7,70,74,77,110,150,39,0.216,0.216,U
5,14,IN,4,NMOD,P2,yes,R1,T1,?,4,C,12,61,66,73,96,110,15,0.09,0.09,U
6,14,DT,7,NMOD,P2,yes,R1,T1,?,4,C,3,71,72,73,96,101,5,0.083,0.083,U
7,14,NN,5,PMOD,P2,yes,R1,T1,?,4,C,17,58,70,75,91,97,7,0.207,0.414,LL-
8,14,VBD,15,DEP,P2,yes,R1,R1,?,4,Z,25,52,69,77,86,140,54,0.155,0.465,L*+H
9,14,IN,8,TMP,P2,yes,R1,R1,?,4,Z,21,55,69,77,93,120,27,0.207,0.415,LH-
10,14,CC,9,COORD,P2,yes,R1,R1,?,4,Z,14,61,70,75,90,97,7,0.148,0.148,U
11,14,IN,10,CONJ,P2,yes,R1,R1,?,4,Z,13,62,69,75,84,90,6,0.128,0.256,L*
12,14,DT,14,NMOD,P2,yes,R1,R1,?,4,Z,1,65,66,66,84,84,0,0.059,0.059,U
13,14,JJ,14,NMOD,P2,yes,R1,R1,?,4,Z,15,58,67,73,0,0,0,0.142,0.284,S
14,14,NN,11,PMOD,P2,yes,R1,R1,?,4,Z,21,52,65,74,145,150,6,0.338,0.338,HH-
1,8,CC,2,DEP,?,?,SP1,?,?,5,A,2,79,80,81,118,123,5,0.086,0.086,U
2,8,VBD,0,ROOT,?,?,T1,?,?,5,B,10,71,77,80,122,149,27,0.182,0.182,L*+H
3,8,PRP,2,SBJ,?,?,T1,?,?,5,B,20,56,68,76,131,149,19,0.125,0.125,U
4,8,IN,2,PRP,P2,yes,R1,?,?,5,C,16,61,70,78,105,131,26,0.166,0.331,S
5,8,NNP,6,TITLE,P2,yes,R1,T1,?,5,D,14,59,69,74,100,105,6,0.183,0.183,S
6,8,NNP,7,SBJ,P2,yes,R1,T1,?,5,D,15,61,69,77,86,151,65,0.187,0.374,H*
7,8,VBD,4,SUB,P2,yes,R1,R1,?,5,Z,14,59,67,74,0,0,0,0.1,0.1,S
8,8,VBN,7,VC,P2,yes,R1,R1,?,5,Z,25,47,63,72,0,0,0,0.358,0.358,LL-
1,12,NNP,3,TITLE,BACK,?,T1,?,?,2,A,14,66,76,81,134,174,39,0.133,0.266,L*+H
2,12,NNP,8,NMOD,BACK,?,T1,?,?,2,A,19,62,73,80,93,157,64,0.361,0.361,S
3,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,31,45,66,76,82,102,21,0.529,0.529,LH-
4,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,24,53,66,78,101,105,3,0.096,0.288,S
5,12,NNS,13,SBJ,BACK,?,T1,?,?,2,A,33,46,63,79,82,122,40,0.699,0.699,H*
6,12,IN,8,NMOD,BACK,?,T1,?,?,2,A,18,58,69,76,0,0,0,0.122,0.122,U
7,12,NN,12,NMOD,BACK,?,T1,?,?,2,A,21,57,70,78,118,124,6,0.307,0.307,H*
8,12,NN,10,PMOD,BACK,?,T1,?,?,2,A,39,37,59,76,82,83,1,0.343,0.686,LL-
9,12,VBZ,0,ROOT,BACK,?,R1,?,?,2,Z,18,58,70,76,103,153,50,0.165,0.329,L*+H
10,12,DT,15,NMOD,BACK,?,R1,?,?,2,Z,17,59,69,76,0,0,0,0.099,0.099,U
11,12,NN,13,OBJ,BACK,?,R1,?,?,2,Z,39,41,62,79,80,96,16,0.273,0.546,S
12,12,RB,13,ADV,BACK,?,R1,?,?,2,Z,34,44,68,78,95,101,6,0.159,0.793,LL-
1,28,NNP,2,TITLE,?,?,T1,?,?,8,A,28,48,70,76,134,197,62,0.137,0.273,L*+H
2,28,NNP,3,SBJ,?,?,T1,?,?,8,A,18,62,71,80,96,108,11,0.258,0.515,S
3,28,MD,0,ROOT,?,?,R1,?,?,8,B,15,60,69,76,97,99,2,0.237,0.237,U
4,28,VB,3,VC,?,?,R1,?,?,8,B,15,60,66,75,86,98,12,0.147,0.147,U
5,28,VBN,4,VC,?,?,R1,?,?,8,B,34,47,65,81,86,138,52,0.25,0.5,LH-
6,28,IN,5,OBJ,?,?,R1,?,?,8,B,12,64,70,76,0,0,0,0.115,0.115,U
7,28,PRP$,8,NMOD,P2,yes,R1,T1,?,8,C,11,61,67,72,94,99,5,0.147,0.147,U
8,28,NN,9,SBJ,P2,yes,R1,T1,?,8,C,24,54,68,78,80,105,25,0.242,0.484,S
9,28,MD,6,SUB,P2,yes,R1,R1,?,8,D,15,64,74,79,93,284,191,0.252,0.252,H*
10,28,RB,9,ADV,P2,yes,R1,R1,?,8,D,24,49,66,73,95,98,3,0.184,0.184,S
11,28,VB,9,VC,P2,yes,R1,R1,?,8,D,2,68,69,70,93,98,5,0.074,0.074,S
12,28,JJ,11,PRD,P2,yes,R1,R1,?,8,D,21,55,66,75,91,95,3,0.226,0.226,S
13,28,TO,12,AMOD,P2,yes,R1,R1,?,8,D,14,55,63,69,0,0,0,0.131,0.131,U
14,28,VB,13,IM,P2,yes,R1,R1,?,8,D,21,57,69,78,105,120,15,0.231,0.231,S
15,28,PRP,14,OBJ,P2,yes,R1,R1,?,8,D,34,39,47,73,239,242,3,0.941,0.941,LL-
17,28,PRP,18,SBJ,?,?,T1,?,?,8,E,23,51,67,75,109,121,12,0.173,0.173,U
18,28,VBD,3,COORD,?,?,R1,?,?,8,F,6,72,75,78,104,123,19,0.226,0.226,L*
19,28,PRP,18,OBJ,?,?,R1,?,?,8,F,10,66,70,75,102,104,2,0.112,0.112,U
20,28,IN,18,LOC,?,?,R1,?,?,8,F,1,69,70,71,86,94,8,0.089,0.089,U
21,28,NN,20,PMOD,?,?,R1,?,?,8,F,32,49,69,81,83,125,42,0.239,0.478,H*
22,28,IN,18,OBJ,?,?,R1,?,?,8,F,36,41,54,77,88,128,40,0.599,0.599,LL-
23,28,NNP,25,NAME,P2,yes,T1,?,?,8,G,11,68,76,80,128,137,10,0.121,0.121,L*+H
24,28,NNP,26,NMOD,P2,yes,T1,?,?,8,G,31,50,70,81,120,146,26,0.268,0.268,S
25,28,NN,28,SBJ,P2,yes,T1,?,?,8,G,33,45,60,78,80,161,81,0.294,0.883,HL-
26,28,VBZ,22,SUB,P2,yes,R1,?,?,8,Z,21,57,71,77,97,98,0,0.361,0.361,S
27,28,CD,31,NMOD,P2,yes,R1,?,?,8,Z,28,49,70,77,92,141,48,0.125,0.752,L*+H
28,28,NNS,28,OBJ,P2,yes,R1,?,?,8,Z,28,41,59,69,66,94,27,0.237,0.475,LL-
1,7,VBZ,0,ROOT,?,?,T1,?,?,2,A,9,67,73,76,120,124,4,0.164,0.164,U
2,7,DT,1,SBJ,?,?,T1,?,?,2,A,13,66,75,79,124,157,33,0.167,0.167,L*+H
3,7,DT,4,NMOD,?,?,R1,?,?,2,Z,9,65,69,73,166,175,9,0.082,0.082,U
4,7,NN,1,PRD,?,?,R1,?,?,2,Z,17,61,71,78,108,126,18,0.169,0.338,S
5,7,IN,4,NMOD,?,?,R1,?,?,2,Z,14,59,65,72,0,0,0,0.062,0.062,U
6,7,NN,7,NMOD,?,?,R1,?,?,2,Z,15,60,70,74,89,105,16,0.143,0.286,L*
7,7,NN,5,PMOD,?,?,R1,?,?,2,Z,23,52,68,75,105,176,71,0.168,0.337,HH-
1,2,WP,2,SBJ,?,?,R1,?,?,2,A,13,68,74,82,125,155,30,0.198,0.198,L*
2,2,JJ,2,PRD,?,?,T1,?,?,2,Z,31,49,66,79,155,167,12,0.432,0.432,HL-
1,5,NNS,0,ROOT,?,?,R1,?,?,1,U,24,59,74,83,101,104,3,0.388,0.388,H*
2,5,TO,1,NMOD,?,?,R1,?,?,1,U,3,73,74,76,0,0,0,0.081,0.081,U
3,5,VB,2,IM,?,?,R1,?,?,1,U,26,52,70,78,97,108,12,0.156,0.469,S
4,5,NNP,5,NMOD,?,?,R1,?,?,1,U,23,53,68,76,89,110,21,0.198,0.794,L*
5,5,NNS,3,OBJ,?,?,R1,?,?,1,U,32,48,63,79,0,0,0,0.321,0.641,HH-
1,18,CC,3,DEP,?,?,SP1,?,?,6,A,12,68,77,80,117,124,7,0.118,0.118,U
2,18,PRP,3,SBJ,?,?,T1,?,?,6,B,3,77,78,80,124,124,0,0.075,0.075,U
3,18,VBD,0,ROOT,?,?,R1,?,?,6,C,8,69,73,78,109,115,6,0.19,0.19,U
4,18,RB,5,AMOD,?,?,R1,?,?,6,C,18,58,71,76,89,113,24,0.156,0.313,S
5,18,JJ,3,PRD,?,?,R1,?,?,6,C,36,41,61,77,105,179,74,0.35,0.35,L*+H
6,18,CC,5,COORD,?,?,R1,?,?,6,C,7,70,74,76,103,120,17,0.166,0.166,U
7,18,JJ,6,CONJ,?,?,R1,?,?,6,C,40,40,57,80,98,103,4,0.455,0.911,HL-
8,18,JJ,10,NMOD,?,?,R1,?,?,6,D,19,60,73,79,99,146,47,0.237,0.237,L*+H
9,18,NN,3,PRD,?,?,R1,?,?,6,D,42,37,67,79,67,161,94,0.175,0.7,S
10,18,WDT,12,SBJ,P2,yes,R1,T1,?,6,E,11,63,69,74,0,0,0,0.142,0.142,U
11,18,VBD,10,NMOD,P2,yes,R1,R1,?,6,Z,5,64,66,69,87,96,9,0.152,0.152,U
12,18,DT,14,NMOD,P2,yes,R1,R1,?,6,Z,9,68,73,77,96,120,24,0.198,0.198,H*
13,18,NN,12,PRD,P2,yes,R1,R1,?,6,Z,22,56,68,79,77,119,42,0.184,0.553,S
14,18,IN,14,NMOD,P2,yes,R1,R1,?,6,Z,20,54,63,74,91,94,4,0.144,0.144,U
15,18,DT,17,NMOD,P2,yes,R1,R1,?,6,Z,9,65,70,74,88,91,2,0.086,0.086,U
16,18,NN,15,PMOD,P2,yes,R1,R1,?,6,Z,19,54,66,73,82,105,23,0.174,0.347,H*
17,18,IN,17,NMOD,P2,yes,R1,R1,?,6,Z,9,58,63,67,82,84,2,0.106,0.106,U
18,18,NNP,18,PMOD,P2,yes,R1,R1,?,6,Z,33,39,61,72,83,96,14,0.461,0.461,LL-
1,10,NNP,2,TITLE,?,?,T1,?,?,2,A,13,67,75,80,133,290,157,0.185,0.185,H*
2,10,NNP,3,SBJ,?,?,T1,?,?,2,A,31,50,70,81,80,133,53,0.259,0.517,S
3,10,VBZ,0,ROOT,?,?,R1,?,?,2,Z,10,59,65,69,92,100,7,0.091,0.091,U
4,10,DT,8,NMOD,?,?,R1,?,?,2,Z,6,66,69,72,92,95,3,0.061,0.061,U
5,10,NN,8,NMOD,?,?,R1,?,?,2,Z,19,59,70,78,96,132,36,0.235,0.47,L*+H
6,10,NN,3,PRD,?,?,R1,?,?,2,Z,24,54,70,77,86,96,11,0.163,0.326,S
7,10,VBN,8,APPO,?,?,R1,?,?,2,Z,14,61,69,76,92,92,0,0.237,0.237,S
8,10,IN,9,LOC,?,?,R1,?,?,2,Z,2,67,68,69,86,92,6,0.061,0.061,U
9,10,NNP,12,NAME,?,?,R1,?,?,2,Z,3,67,69,70,86,93,7,0.126,0.126,S
10,10,NNP,10,PMOD,?,?,R1,?,?,2,Z,25,51,66,77,93,98,5,0.269,0.269,LL-
1,15,IN,19,TMP,?,?,SP1,?,?,3,A,9,65,70,74,94,97,3,0.131,0.131,U
2,15,NN,1,PMOD,?,?,SP1,?,?,3,A,45,37,58,82,94,122,28,0.72,0.72,HL-
3,15,PRP,5,SBJ,?,?,T1,?,?,3,B,27,47,65,74,108,113,5,0.122,0.122,U
4,15,VBN,19,DEP,?,?,R1,?,?,3,Z,22,58,74,81,86,143,57,0.125,0.499,H*
5,15,DT,7,NMOD,?,?,R1,?,?,3,Z,17,56,68,73,87,90,3,0.113,0.113,U
6,15,NNP,5,OBJ,?,?,R1,?,?,3,Z,19,62,73,82,90,128,38,0.202,0.405,L*
7,15,IN,5,ADV,?,?,R1,?,?,3,Z,15,58,67,73,90,92,2,0.149,0.149,U
8,15,CD,8,PMOD,A1,?,R1,?,?,3,Z,3,71,73,74,91,95,4,0.14,0.14,S
9,15,IN,9,NMOD,A1,?,R1,?,?,3,Z,7,67,71,74,89,96,7,0.117,0.117,U
10,15,DT,12,NMOD,A1,?,R1,?,?,3,Z,5,67,69,72,86,89,3,0.054,0.054,U
11,15,NN,16,NMOD,A1,?,R1,?,?,3,Z,18,62,73,80,89,128,38,0.328,0.328,H*
12,15,RBS,15,AMOD,A1,?,R1,?,?,3,Z,16,57,67,73,91,103,12,0.243,0.243,S
13,15,JJ,16,NMOD,A1,?,R1,?,?,3,Z,28,53,67,81,91,99,8,0.198,0.396,L*
14,15,NNS,10,PMOD,A1,?,R1,?,?,3,Z,35,40,61,76,60,102,42,0.219,1.093,LL-
